title,price,brand,type,years,milage,location,vehicle_type,url,milage_class,fuel,transmission
toyota rush,180000000,toyota,rush,2017,55.000-60.000,"Bekasi Barat, Bekasi Kota, Jawa Barat",car,https://www.olx.co.id/item/toyota-rush-s-trd-ultimo-2017-manual-iid-865819139,12,Bensin,Manual
toyota rush,185000000,toyota,rush,2017,45.000-50.000,"Waru, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/rush-s-trd-ultimo-manual-2017-pajak-baru-istw-bisa-krdt-iid-863521396,10,Bensin,Manual
toyota rush,185000000,toyota,rush,2016,35.000-40.000,"Bojongloa Kidul, Bandung Kota, Jawa Barat",car,https://www.olx.co.id/item/antik-km-36rb-toyota-rush-trd-sportivo-manual-2016-hitam-d-iid-867477386,8,Bensin,Manual
toyota rush,177000000,toyota,rush,2016,20.000-25.000,"Cikarang Barat, Bekasi Kab., Jawa Barat",car,https://www.olx.co.id/item/toyota-rush-15-s-trd-ultimo-mt-manual-2016-silver-2015-2017-iid-865505544,5,Bensin,Manual
toyota rush,185000000,toyota,rush,2016,105.000-110.000,"Beji, Depok Kota, Jawa Barat",car,https://www.olx.co.id/item/toyota-rush-s-at-trd-iid-867385143,22,Bensin,Automatic
toyota rush,185000000,toyota,rush,2016,105.000-110.000,"Besuki, Tulungagung Kab., Jawa Timur",car,https://www.olx.co.id/item/toyota-rush-trd-15-at-th2016-bensin-iid-866566949,22,Bensin,Automatic
toyota rush,159000000,toyota,rush,2016,105.000-110.000,"Bursa Mobil Paramount Blok A No 39 Gading Serpong, Tangerang, Banten., Gading Serpong, Kecamatan Kelapa Dua, Tanggerang, Banten",car,https://www.olx.co.id/item/olxautos-toyota-rush-2016-15-trd-sportivo-bensin-at-hitam-exist-iid-861364223,22,Bensin,Automatic
toyota rush,159000000,toyota,rush,2016,105.000-110.000,"Karawaci, Tangerang Kota, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-rush-2016-15-trd-sportivo-bensin-at-hitam-exist-iid-866111101,22,Bensin,Automatic
toyota rush,159000000,toyota,rush,2016,105.000-110.000,"Bursa Mobil Summarecon Blok G No 8 &amp; 10 Jl Gading Serpong Boulevard No 3 Pakulonan Barat  Kelapa Dua Tangerang Banten 15810, Pakulonan Barat, Kecamatan Serpong, Kabupaten Tanggerang, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-rush-2016-15-trd-sportivo-bensin-at-hitam-exist-iid-861364436,22,Bensin,Automatic
toyota rush,159000000,toyota,rush,2016,105.000-110.000,"Bursa Mobil SumarecBursa Mobil Sumarecon Gading Serpong Blok G no 19. Tangerangon Gading Serpong Blok G no 19. Tangerang, Tanggerang, Kecamatan Kelapa Dua, Tanggerang, Banten",car,https://www.olx.co.id/item/olx-autos-toyota-rush-2016-15-trd-sportivo-bensin-at-hitam-exist-iid-861364807,22,Bensin,Automatic
toyota rush,182000000,toyota,rush,2016,100.000-105.000,"Blimbing, Malang Kota, Jawa Timur",car,https://www.olx.co.id/item/vip-dealer-toyota-rush-15-trd-s-ultimo-matic-2016-siap-pakai-iid-866266553,21,Bensin,Automatic
toyota rush,185000000,toyota,rush,2016,90.000-95.000,"Jagakarsa, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/rush-ultimo-sportivo-at-varian-tertinggi-2016-iid-865069323,19,Bensin,Automatic
toyota rush,170000000,toyota,rush,2016,90.000-95.000,"Semarang Timur, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/rush-g-2016-automatic-iid-865537245,19,Bensin,Automatic
toyota rush,165000000,toyota,rush,2016,85.000-90.000,"Jl. Cut Mutia No.3B, RT.003/RW.001, Sepanjang Jaya, Kec. Rawalumbu, Kota Bks, Jawa Barat 17114, Bekasi Timur, Kecamatan Rawalumbu, Bekasi Timur, Jawa barat",car,https://www.olx.co.id/item/olx-autos-toyota-rush-trd-sportivo-mt-2016-hitam-metalik-iid-867300280,18,Bensin,Automatic
toyota rush,165000000,toyota,rush,2016,85.000-90.000,"Jl Cut Mutia no.3B RT 003/RW 001, Bekasi Timur, Kecamatan Rawalumbu, Bekasi Timur, Jawa barat",car,https://www.olx.co.id/item/olx-autos-toyota-rush-trd-sportivo-mt-2016-hitam-metalik-iid-867299811,18,Bensin,Automatic
toyota rush,165000000,toyota,rush,2016,85.000-90.000,"Jl Cut Mutia no.3B RT 003/RW 001, Bekasi Timur, Kecamatan Rawalumbu, Bekasi, Jawa Barat",car,https://www.olx.co.id/item/olxautos-toyota-rush-trd-sportivo-mt-2016-hitam-metalik-iid-867298947,18,Bensin,Manual
toyota rush,152000000,toyota,rush,2016,85.000-90.000,"Cileungsi, Bogor Kab., Jawa Barat",car,https://www.olx.co.id/item/new-rush-g-2016-matic-iid-866585773,18,Bensin,Automatic
toyota rush,185000000,toyota,rush,2016,65.000-70.000,"Wiyung, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/toyota-rush-s-trd-sportivo-at-2016-iid-866547759,14,Bensin,Automatic
toyota rush,175000000,toyota,rush,2016,65.000-70.000,"Cakung, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-rush-15-s-trd-sportivo-ultimo-at-2016-silver-iid-867182181,14,Bensin,Automatic
toyota rush,185000000,toyota,rush,2016,60.000-65.000,"Jl. Ibrahim Adjie No.377, Binong, Kec. Kiaracondong, Kota Bandung, Jawa Barat 40275, Binong, Kecamatan Kiaracondong, Kota Bandung, Jawa Barat",car,https://www.olx.co.id/item/olx-autos-toyota-rush-15-trd-sportivo-7-2016-at-putih-laris-iid-865935793,13,Bensin,Automatic
toyota rush,172000000,toyota,rush,2016,60.000-65.000,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-rush-15-s-trd-mt-2016-hitam-iid-866491866,13,Bensin,Manual
toyota rush,169000000,toyota,rush,2016,60.000-65.000,"Sawangan, Depok Kota, Jawa Barat",car,https://www.olx.co.id/item/olx-autos-toyota-rush-15-trd-sportivo-bensin-at-2016-silver-iid-865069269,13,Bensin,Automatic
toyota rush,165000000,toyota,rush,2016,60.000-65.000,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/dijual-toyota-rush-s-trd-2016-manual-hitam-iid-864733992,13,Bensin,Manual
toyota rush,164000000,toyota,rush,2016,55.000-60.000,"Jatiasih, Bekasi Kota, Jawa Barat",car,https://www.olx.co.id/item/promo-discount-specialtoyota-rush-s-trd-at-matic-2016-putih-iid-866531108,12,Bensin,Automatic
toyota rush,184900000,toyota,rush,2016,50.000-55.000,"Regol, Bandung Kota, Jawa Barat",car,https://www.olx.co.id/item/toyota-rush-s-trd-mt-15-20162017-manual-siap-pakai-iid-866613297,11,Bensin,Manual
toyota rush,184000000,toyota,rush,2016,50.000-55.000,"Padalarang, Bandung Barat Kab., Jawa Barat",car,https://www.olx.co.id/item/jual-toyota-rush-trd-sportivo-2016-warna-hitam-plat-d-iid-867016630,11,Bensin,Manual
toyota rush,185000000,toyota,rush,2016,45.000-50.000,"Cinambo, Bandung Kota, Jawa Barat",car,https://www.olx.co.id/item/toyota-rush-s-trd-sportivo-2016-km-50rb-iid-867277362,10,Bensin,Manual
toyota rush,175000000,toyota,rush,2016,45.000-50.000,"Batuceper, Tangerang Kota, Banten",car,https://www.olx.co.id/item/rush-15-s-trd-sportivo-automatic-at-2016-putih-metalik-ndayjayamobil-iid-866925054,10,Bensin,Automatic
toyota innova,379999999,toyota,innova,2021,40.000-45.000,"jl Ronggowarsito no 130 Timuran banjarsari Surakarta solo, Solo, Banjarsari, Solo, Jawa Tengah",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-24-g-automatic-2021-dcars-iid-866800317,9,Diesel,Automatic
toyota innova,435000000,toyota,innova,2021,35.000-40.000,"Purwokerto Barat, Banyumas Kab., Jawa Tengah",car,https://www.olx.co.id/item/toyota-all-new-kijang-innova-reborn-v-24-at-2021-iid-864885499,8,Diesel,Automatic
toyota innova,368000000,toyota,innova,2021,30.000-35.000,"Pademangan, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-innova-24-g-matic-tahun-2021-pajak-panjang-iid-867109014,7,Diesel,Automatic
toyota innova,399000000,toyota,innova,2021,25.000-30.000,"Sewon, Bantul Kab., Yogyakarta D.I.",car,https://www.olx.co.id/item/toyota-innova-diesel-2020-akhir-mt-manual-low-km-iid-865609065,6,Diesel,Manual
toyota innova,324000000,toyota,innova,2021,25.000-30.000,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/toyota-new-innova-reborn-20-g-at-matic-2021-flash-sale-ciamik-iid-866932920,6,Bensin,Automatic Triptonic
toyota innova,468000000,toyota,innova,2021,20.000-25.000,"Pademangan, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-kijang-innova-venturer-24-diesel-at-2021-facelift-hitam-black-iid-867092627,5,Diesel,Automatic
toyota innova,400000000,toyota,innova,2021,20.000-25.000,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/like-new-toyota-innova-reborn-24-v-diesel-at-matic-2021-putih-iid-865861535,5,Diesel,Automatic
toyota innova,380000000,toyota,innova,2021,20.000-25.000,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-innova-g-diesel-24-matic-2021pajak-april-2023-gemap-iid-867308523,5,Diesel,Automatic
toyota innova,435000000,toyota,innova,2021,15.000-20.000,"Pademangan, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/innova-v-diesel-atkm-17-rbasliiantiktgn1fullorisuperbagusbangett-iid-865615394,4,Diesel,Automatic Triptonic
toyota innova,430000000,toyota,innova,2021,15.000-20.000,"Magersari, Mojokerto Kota, Jawa Timur",car,https://www.olx.co.id/item/km-16rban-toyota-kijang-innova-reborn-v-diesel-2021-automatic-matic-iid-866650516,4,Diesel,Automatic Triptonic
toyota innova,395000000,toyota,innova,2021,15.000-20.000,"Kembangan, Jakarta Barat, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-kijang-innova-v-diesel-at-th-2021-istana-jaya-motor-iid-867373370,4,Diesel,Automatic
toyota innova,388000000,toyota,innova,2021,15.000-20.000,"Penjaringan, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-innova-g-diesel-2021-km-19rb-pakai-dari-baru-terawat-iid-866767978,4,Diesel,Automatic
toyota innova,387000000,toyota,innova,2021,15.000-20.000,"jl Ronggowarsito no 130 Timuran banjarsari Surakarta solo, Solo, Banjarsari, Solo, Jawa Tengah",car,https://www.olx.co.id/item/olxautos-toyota-kijang-innova-24-g-automatic-2021-dcars-iid-866956742,4,Diesel,Automatic
toyota innova,499000000,toyota,innova,2021,10.000-15.000,"Mulyorejo, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/toyota-innova-venturer-24-diesel-2021-black-on-black-tangan-1-iid-867455471,3,Diesel,Automatic Triptonic
toyota innova,430000000,toyota,innova,2021,10.000-15.000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/toyota-new-innova-reborn-v-diesel-matic-2021-full-ori-bs-tt-kredit-iid-867188756,3,Diesel,Automatic Triptonic
toyota innova,430000000,toyota,innova,2021,10.000-15.000,"Tandes, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/toyota-innova-reborn-facelift-v-diesel-automatic-2021-surabaya-iid-867015785,3,Diesel,Automatic Triptonic
toyota innova,429000000,toyota,innova,2021,10.000-15.000,"Mulyorejo, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/innova-v-matic-diesel-iid-867162547,3,Diesel,Automatic Triptonic
toyota innova,419000000,toyota,innova,2021,10.000-15.000,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/kijang-innova-v-at-diesel-putih-2021-iid-867357712,3,Diesel,Automatic
toyota innova,379000000,toyota,innova,2021,10.000-15.000,"Cibodas, Tangerang Kota, Banten",car,https://www.olx.co.id/item/innova-g-at-diesel-2021-upgrade-venturer-iid-865161426,3,Diesel,Automatic
toyota innova,365000000,toyota,innova,2021,10.000-15.000,"Cilegon, Cilegon Kota, Banten",car,https://www.olx.co.id/item/innova-2021-v-at-bensin-pjk-maret-23-km-13rb-auto2000-new-reborn-iid-865263678,3,Bensin,Automatic Triptonic
toyota innova,365000000,toyota,innova,2021,10.000-15.000,"Serpong, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/innova-2021-v-at-bensin-pjk-maret-23-km-13rb-auto2000-new-reborn-iid-865263151,3,Bensin,Automatic Triptonic
toyota innova,365000000,toyota,innova,2021,10.000-15.000,"Cipondoh, Tangerang Kota, Banten",car,https://www.olx.co.id/item/innova-2021-v-at-bensin-pjk-maret-23-km-13rb-auto2000-new-reborn-iid-865262750,3,Bensin,Automatic Triptonic
toyota innova,335000000,toyota,innova,2021,10.000-15.000,"Kramat Jati, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-kijang-innova-g-luxury-20-automatic-bensin-2021-iid-867040295,3,Bensin,Automatic
toyota innova,332000000,toyota,innova,2021,10.000-15.000,"Tanjung Priok, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-kijang-innova-g-luxury-20-bensin-automatic-2021-iid-867040010,3,Bensin,Automatic
toyota innova,330000000,toyota,innova,2021,10.000-15.000,"Kelapa Gading, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/murah-toyota-innova-g-at-luxury-2000cc-2021-iid-867105594,3,Bensin,Automatic
toyota innova,465000000,toyota,innova,2021,5.000-10.000,"Kembangan, Jakarta Barat, Jakarta D.K.I.",car,https://www.olx.co.id/item/km8200-toyota-innova-venturer-24-diesel-solar-automatic-at-2021-iid-866875814,2,Diesel,Automatic
toyota innova,465000000,toyota,innova,2021,5.000-10.000,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/km8200-toyota-innova-venturer-24-diesel-solar-automatic-at-2021-iid-867223223,2,Diesel,Automatic
toyota innova,465000000,toyota,innova,2021,5.000-10.000,"Karawaci, Tangerang Kota, Banten",car,https://www.olx.co.id/item/km8200-toyota-innova-venturer-24-diesel-solar-automatic-at-2021-iid-867223219,2,Diesel,Automatic
toyota innova,465000000,toyota,innova,2021,5.000-10.000,"Pondok Aren, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/km8200-toyota-innova-venturer-24-diesel-solar-automatic-at-2021-iid-867223217,2,Diesel,Automatic
toyota innova,460000000,toyota,innova,2021,5.000-10.000,"Bekasi Barat, Bekasi Kota, Jawa Barat",car,https://www.olx.co.id/item/innova-reborn-venturer-24-at-putih-2021-km-8-ribu-record-pjk-1-thn-iid-866764478,2,Diesel,Automatic
toyota innova,460000000,toyota,innova,2021,5.000-10.000,"Kelapa Dua, Tangerang Kab., Banten",car,https://www.olx.co.id/item/innova-reborn-venturer-24-at-putih-2021-km-8-ribu-record-pjk-1-thn-iid-866764129,2,Bensin,Automatic
toyota innova,430000000,toyota,innova,2021,5.000-10.000,"Rungkut, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/innova-reborn-v-luxury-2021-km-10-rb-iid-866828709,2,Diesel,Automatic
toyota innova,430000000,toyota,innova,2021,5.000-10.000,"Gayungan, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/innova-reborn-v-24-lux-th-2021-at-km-10-rb-iid-866785236,2,Diesel,Automatic Triptonic
toyota innova,428000000,toyota,innova,2021,5.000-10.000,"Blimbing, Malang Kota, Jawa Timur",car,https://www.olx.co.id/item/innova-reborn-v-lux-diesel-at-2021-odo-12rb-like-new-iid-866759298,2,Diesel,Automatic Triptonic
toyota innova,425000000,toyota,innova,2021,5.000-10.000,"Semarang Tengah, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/innova-reborn-v-2021-km-13rb-iid-865379182,2,Diesel,Automatic
toyota innova,419000000,toyota,innova,2021,5.000-10.000,"Pademangan, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/innova-v-diesel-at-2021-hitam-like-new-iid-866650868,2,Diesel,Automatic
toyota innova,409000000,toyota,innova,2021,5.000-10.000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/innova-reborn-v-2021-manual-km-6rb-iid-866883665,2,Diesel,Automatic
toyota innova,375000000,toyota,innova,2021,5.000-10.000,"Bekasi Barat, Bekasi Kota, Jawa Barat",car,https://www.olx.co.id/item/toyota-innova-20-v-matic-2021-silver-km-cuma-9rban-mulus-siap-pakai-iid-866837780,2,Bensin,Automatic
toyota innova,373000000,toyota,innova,2021,5.000-10.000,"Jl Cut Mutia no.3B RT 003/RW 001, Bekasi Timur, Kecamatan Rawalumbu, Bekasi Timur, Jawa barat",car,https://www.olx.co.id/item/olx-autos-toyota-innova-v-at-2021-abu-abu-metalik-iid-861236851,2,Bensin,Automatic
toyota innova,373000000,toyota,innova,2021,5.000-10.000,"Jl. Cut Mutia No.3B, RT.003/RW.001, Sepanjang Jaya, Kec. Rawalumbu, Kota Bks, Jawa Barat 17114, Bekasi Timur, Kecamatan Rawalumbu, Bekasi Timur, Jawa barat",car,https://www.olx.co.id/item/olx-autos-toyota-innova-v-at-2021-abu-abu-metalik-iid-861237433,2,Bensin,Automatic
toyota innova,358000000,toyota,innova,2021,5.000-10.000,"Magelang Tengah, Magelang Kota, Jawa Tengah",car,https://www.olx.co.id/item/innova-20-g-luxury-2021-matic-tgn-1-km-10rb-iid-866729136,2,Bensin,Automatic
toyota innova,358000000,toyota,innova,2021,5.000-10.000,"Sleman, Sleman Kab., Yogyakarta D.I.",car,https://www.olx.co.id/item/toyota-innova-20-g-luxury-2021-matic-tgn-1-km-10rb-iid-866729339,2,Bensin,Automatic
toyota innova,339000000,toyota,innova,2021,5.000-10.000,"Sliyeg, Indramayu Kab., Jawa Barat",car,https://www.olx.co.id/item/jual-innova-reborn-2021-type-g-lux-matic-hita-iid-867351577,2,Bensin,Automatic Triptonic
toyota innova,329000000,toyota,innova,2021,5.000-10.000,"Jati Sampurna, Bekasi Kota, Jawa Barat",car,https://www.olx.co.id/item/toyota-innova-20-g-lux-at-2021-km-13rb-iid-867042738,2,Bensin,Automatic
toyota innova,485000000,toyota,innova,2021,0-5.000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/toyota-innova-reborn-venturer-dsl-matic-2021-pth-km-5-ribu-l-sby-iid-867229358,1,Diesel,Automatic
toyota innova,410000000,toyota,innova,2021,0-5.000,"Kaliwates, Jember Kab., Jawa Timur",car,https://www.olx.co.id/item/toyota-kijang-innova-v-bsn-at-th2021-km-390-iid-867200038,1,Bensin,Automatic
toyota innova,398000000,toyota,innova,2021,0-5.000,"Kemayoran, Jakarta Pusat, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-kijang-innova-v-diesel-at-silver-2021-low-kilometer-iid-865063850,1,Diesel,Automatic
toyota innova,385000000,toyota,innova,2021,0-5.000,"Simokerto, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/toyota-kijang-innova-reborn-diesel-matic-new-model-2021-iid-867019908,1,Diesel,Automatic Triptonic
toyota innova,405000000,toyota,innova,2020,40.000-45.000,"Kenjeran, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/innova-24-v-2020-istimewa-iid-866770162,9,Diesel,Automatic
toyota innova,365000000,toyota,innova,2020,40.000-45.000,"Sleman, Sleman Kab., Yogyakarta D.I.",car,https://www.olx.co.id/item/innova-reborn-g-24-matic-diesel-2020-iid-865940068,9,Diesel,Automatic
toyota innova,285000000,toyota,innova,2020,40.000-45.000,"Cibodas, Tangerang Kota, Banten",car,https://www.olx.co.id/item/toyota-kijang-innova-20-g-at-2020-iid-866899879,9,Bensin,Automatic
toyota innova,390000000,toyota,innova,2020,35.000-40.000,"Matraman, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-innova-venturer-20-matic-2020-iid-867180685,8,Bensin,Automatic
toyota innova,339000000,toyota,innova,2020,35.000-40.000,"Kelapa Gading, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/vip-dealer-toyota-innova-24-g-matic-2020-tdp-25jt-siap-pakai-iid-866933275,8,Diesel,Automatic
toyota innova,420000000,toyota,innova,2020,30.000-35.000,"Serpong, Tangerang Selatan Kota, Banten",car,https://www.olx.co.id/item/cash-nego-toyota-innova-24-v-diesel-at-iid-867016331,7,Diesel,Automatic
toyota innova,390000000,toyota,innova,2020,30.000-35.000,"Cikupa, Tangerang Kab., Banten",car,https://www.olx.co.id/item/tdp-70jt-innova-24-v-at-2020-mulussss-iid-866177493,7,Diesel,Automatic
toyota innova,296000000,toyota,innova,2020,30.000-35.000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/cicilan-murah-mocil-toyota-innova-20l-g-at-2020-iid-860509003,7,Bensin,Automatic
toyota innova,296000000,toyota,innova,2020,30.000-35.000,"Bulak, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/cicilan-murah-mocil-toyota-innova-20l-g-at-2020-iid-860509151,7,Bensin,Automatic
toyota innova,370000000,toyota,innova,2020,25.000-30.000,"Kemayoran, Jakarta Pusat, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-innova-venturer-20-at-bensin-2020-iid-865647608,6,Bensin,Automatic Triptonic
toyota innova,359000000,toyota,innova,2020,25.000-30.000,"Cilandak, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/innova-2020-g-at-diesel-low-km-iid-863867781,6,Diesel,Automatic
toyota innova,358000000,toyota,innova,2020,25.000-30.000,"Bekasi Barat, Bekasi Kota, Jawa Barat",car,https://www.olx.co.id/item/km-26rb-toyota-innova-g-luxury-diesel-24-at-2020-iid-866827842,6,Diesel,Automatic Triptonic
toyota innova,392000000,toyota,innova,2020,20.000-25.000,"Pejaten Village Mall P-5, Jl. Warung Jati Barat, RT.1/RW.5, Jati Padang, Kecamatan Pasar Minggu, Jakarta Selatan, DKI Jakarta",car,https://www.olx.co.id/item/olx-autostoyota-kijang-innova-20-venturer-bensin-at-2020-hitam-iid-865466535,5,Bensin,Automatic
toyota innova,390000000,toyota,innova,2020,20.000-25.000,"Laweyan, Surakarta Kota, Jawa Tengah",car,https://www.olx.co.id/item/dp-70juta-innova-reborn-24v-diesel-at-2020-iid-866417743,5,Diesel,Automatic
toyota innova,390000000,toyota,innova,2020,20.000-25.000,"Magelang Utara, Magelang Kota, Jawa Tengah",car,https://www.olx.co.id/item/toyota-innova-reborn-24v-dsel-matic-2020-bisa-kredit-iid-866130911,5,Diesel,Automatic
toyota innova,390000000,toyota,innova,2020,20.000-25.000,"Sukoharjo, Sukoharjo Kab., Jawa Tengah",car,https://www.olx.co.id/item/toyota-innova-reborn-24v-dsel-matic-2020pajak-baru-iid-866111280,5,Diesel,Automatic
toyota innova,390000000,toyota,innova,2020,20.000-25.000,"Kebumen, Kebumen Kab., Jawa Tengah",car,https://www.olx.co.id/item/dp-70-jt-toyota-innova-reborn-24v-diesel-at-2020-mobil-siap-pakai-iid-866095648,5,Diesel,Automatic
toyota innova,390000000,toyota,innova,2020,20.000-25.000,"Tegalrejo, Yogyakarta Kota, Yogyakarta D.I.",car,https://www.olx.co.id/item/innova-reborn-24-v-diesel-at-2020-orisinil-pajak-baru-bisa-kredit-iid-866100975,5,Diesel,Automatic
toyota innova,390000000,toyota,innova,2020,20.000-25.000,"Banguntapan, Bantul Kab., Yogyakarta D.I.",car,https://www.olx.co.id/item/toyota-innova-reborn-24v-dsel-matic-2020-bisa-kredit-iid-866088536,5,Diesel,Automatic
toyota innova,390000000,toyota,innova,2020,20.000-25.000,"Sleman, Sleman Kab., Yogyakarta D.I.",car,https://www.olx.co.id/item/toyota-innova-reborn-24v-dsel-matic-2020km-21rb-iid-866019202,5,Diesel,Automatic
toyota innova,390000000,toyota,innova,2020,20.000-25.000,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.",car,https://www.olx.co.id/item/dp-70-jt-toyota-innova-reborn-24v-diesel-at-2020-siap-pakai-iid-866011880,5,Diesel,Automatic
toyota innova,377000000,toyota,innova,2020,20.000-25.000,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-24-g-solar-automatic-2020-hitam-iid-865859857,5,Diesel,Automatic
toyota innova,430000000,toyota,innova,2020,15.000-20.000,"Semarang Tengah, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/2020-innova-v-diesel-at-nol-spet-low-km-rawat-dealer-istimewa-iid-867379125,4,Diesel,Automatic
toyota innova,415000000,toyota,innova,2020,15.000-20.000,"Wiyung, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/innova-venturer-20-at-2020-iid-867474427,4,Bensin,Automatic
toyota innova,415000000,toyota,innova,2020,15.000-20.000,"Semarang Tengah, Semarang Kota, Jawa Tengah",car,https://www.olx.co.id/item/vip-dealer-toyota-innova-20-venturer-bensin-at-th-2020-iid-853254395,4,Bensin,Automatic
toyota innova,409000000,toyota,innova,2020,15.000-20.000,"Jl. Gajahmada No.138, Kota Semarang, Jawa Tengah 50135 Bursa Mobil Telomoyo, Gabahan, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah",car,https://www.olx.co.id/item/king-mobilindo-innova-reborn-24-2020-diesel-facelift-orisinil--iid-867073304,4,Diesel,Automatic Triptonic
toyota innova,409000000,toyota,innova,2020,15.000-20.000,"Banguntapan, Bantul Kab., Yogyakarta D.I.",car,https://www.olx.co.id/item/toyota-innova-venturer-20-matic-2020-bisa-kredit-iid-867169410,4,Bensin,Automatic
toyota innova,409000000,toyota,innova,2020,15.000-20.000,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.",car,https://www.olx.co.id/item/dp-79-jt-toyota-innova-venturer-20-at-2020-new-model-iid-867128597,4,Bensin,Automatic
toyota innova,409000000,toyota,innova,2020,15.000-20.000,"Sleman, Sleman Kab., Yogyakarta D.I.",car,https://www.olx.co.id/item/dp-79jt-toyota-innova-venturer-20-matic-2020km-18rbu-iid-867126396,4,Bensin,Automatic
toyota innova,383000000,toyota,innova,2020,15.000-20.000,"Jl. Raya Karanglo No.69, Karanglo, Banjararum, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153, Singosari, Malang Kec Singosari, Malang, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-toyota-kijang-innova-24-g-solar-automatic-2020-silver-iid-866987454,4,Diesel,Automatic
toyota innova,362000000,toyota,innova,2020,10.000-15.000,"Menteng, Jakarta Pusat, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-innova-v-dsel-matic-2020-kwalitas-bergaransi-iid-867280327,3,Diesel,Automatic Triptonic
toyota innova,362000000,toyota,innova,2020,10.000-15.000,"Pademangan, Jakarta Utara, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-innova-v-dsel-matic-2020-kwalitas-bergaransi-iid-867280145,3,Diesel,Automatic Triptonic
toyota innova,362000000,toyota,innova,2020,10.000-15.000,"Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-innova-v-dsel-matic-2020-kwalitas-bergaransi-iid-867279926,3,Diesel,Automatic Triptonic
toyota innova,362000000,toyota,innova,2020,10.000-15.000,"Jatinegara, Jakarta Timur, Jakarta D.K.I.",car,https://www.olx.co.id/item/toyota-innova-v-dsel-matic-2020-kwalitas-bergaransi-iid-867279718,3,Diesel,Automatic Triptonic
